Fecha,Coord
2019-03-17,-89.6217155 20.9978494 -5
2019-03-17,-89.6216525 20.9978662 -6
2019-03-17,-89.6216532999999 20.9978663 -6
2019-03-17,-89.6215914 20.9978896 -7
2019-03-17,-89.6201565 20.9981457 -7
2019-03-17,-89.6182872 20.9984409 2
2019-03-17,-89.6179389 20.998511 -1
2019-03-17,-89.6163139 20.9987782999999 -4
2019-03-17,-89.6161553 20.997801 -8
2019-03-17,-89.6163423 20.9960019 -7
2019-03-17,-89.6164331 20.9952094 -7
2019-03-17,-89.6165431 20.9935296 -7
2019-03-17,-89.6163969999999 20.9938214 -9
2019-03-17,-89.6162449 20.9957402 -7
2019-03-17,-89.6161563 20.9964902999999 -9
2019-03-17,-89.6158634999999 20.9987835 -17
2019-03-17,-89.6154131 21.0011452999999 -14
2019-03-17,-89.6150645 21.0030818 -15
2019-03-17,-89.6147745999999 21.0046046999999 -14
2019-03-17,-89.6145878999999 21.0055242 -11
2019-03-17,-89.6143915 21.0065423 -11
2019-03-17,-89.6141215999999 21.0079067 -7
2019-03-17,-89.6138066 21.0093815999999 -11
2019-03-17,-89.6135257999999 21.0107392999999 -14
2019-03-17,-89.6134883 21.0108952 -17
2019-03-17,-89.6134881999999 21.0108936 -17
2019-03-17,-89.6134886 21.0108936 -16
2019-03-17,-89.6134948 21.0108926 -14
2019-03-17,-89.6134209 21.0115894 -10
2019-03-17,-89.6134630999999 21.0121775999999 -8
2019-03-17,-89.6142137 21.0138262999999 -10
2019-03-17,-89.6152949999999 21.0151629999999 -13
2019-03-17,-89.6158856 21.0158982 -8
2019-03-17,-89.6179981 21.0184687 -9
2019-03-17,-89.6180368 21.0185396 -8
2019-03-17,-89.6182315 21.0190381 -10
2019-03-17,-89.6151989999999 21.0200317999999 -9
2019-03-17,-89.6139517 21.0203199 -7
2019-03-17,-89.6123799 21.0206969 -7
2019-03-17,-89.6114204 21.0209224 -2
2019-03-17,-89.6110418 21.0210147 -3
2019-03-17,-89.6096963999999 21.0213546 -10
2019-03-17,-89.6093333 21.0221525 -8
2019-03-17,-89.6098301999999 21.022389 -9
2019-03-17,-89.6100594999999 21.0223321999999 -9
2019-03-17,-89.6101525 21.0222841 0
2019-03-17,-89.6102806 21.0223816 0
2019-03-17,-89.6103114 21.0222771 0
2019-03-17,-89.6103258999999 21.0223014999999 0
2019-03-17,-89.6103258999999 21.0223014999999 0
2019-03-17,-89.6103258999999 21.0223014999999 0
2019-03-17,-89.6094927 21.0220064 0
2019-03-17,-89.6069409999999 21.0179209999999 0
2019-03-17,-89.6102777 21.0043609 0
2019-03-17,-89.6114664 20.9982261999999 0
2019-03-17,-89.6110637 20.9916466 0
2019-03-17,-89.6125639999999 20.9825652999999 0
2019-03-17,-89.6153432 20.9727973 0
2019-03-17,-89.6165805 20.9662669 0
2019-03-17,-89.6178846 20.9615121999999 0
2019-03-17,-89.6195362 20.9539650999999 -1
2019-03-17,-89.6200147 20.9411153 0
2019-03-17,-89.6191317999999 20.9310546 0
2019-03-17,-89.6184796 20.9274541 -2
2019-03-17,-89.6185737 20.9274687 0
2019-03-17,-89.6185708 20.9274743 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.6185745 20.9274837 0
2019-03-17,-89.616483 20.9280683 0
2019-03-17,-89.6185742999999 20.9274874999999 0
2019-03-17,-89.6185740999999 20.9274833 0
2019-03-17,-89.6185740999999 20.9274833 0
2019-03-17,-89.6185740999999 20.9274833 0
2019-03-17,-89.6185740999999 20.9274833 0
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185773 20.9274807 -2
2019-03-17,-89.6185746 20.9274746 0
2019-03-17,-89.6185746 20.9274746 0
2019-03-17,-89.6185746 20.9274746 0
2019-03-17,-89.6185746 20.9274746 0
2019-03-17,-89.6185746 20.9274746 0
2019-03-17,-89.6185746 20.9274746 0
2019-03-17,-89.6185746 20.9274746 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185424999999 20.9274845 0
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185754 20.9274807 -2
2019-03-17,-89.6185773 20.9274816999999 0
2019-03-17,-89.6185677 20.9274901999999 0
2019-03-17,-89.6185677 20.9274901999999 0
2019-03-17,-89.6185677 20.9274901999999 0
2019-03-17,-89.6185677 20.9274901999999 0
2019-03-17,-89.6185677 20.9274901999999 0
2019-03-17,-89.6185768 20.9274813999999 -2
2019-03-17,-89.6185768 20.9274813999999 -2
2019-03-17,-89.6185768 20.9274813999999 -2
2019-03-17,-89.6185768 20.9274813999999 -2
2019-03-17,-89.6185768 20.9274813999999 -2
2019-03-17,-89.6185768 20.9274813999999 -2
2019-03-17,-89.6185768 20.9274813999999 -2
2019-03-17,-89.6185448999999 20.9274804 0
2019-03-17,-89.6185539999999 20.9274837999999 0
2019-03-17,-89.6185539999999 20.9274837999999 0
2019-03-17,-89.6185539999999 20.9274837999999 0
2019-03-17,-89.6185539999999 20.9274837999999 0
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.618544 20.9274816999999 -2
2019-03-17,-89.6185708 20.9274746 0
2019-03-17,-89.6185708 20.9274746 0
2019-03-17,-89.6185708 20.9274746 0
2019-03-17,-89.6185708 20.9274746 0
2019-03-17,-89.6185708 20.9274746 0
2019-03-17,-89.6185708 20.9274746 0
2019-03-17,-89.6186144 20.9274935 -19
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6186156999999 20.9274707 -3
2019-03-17,-89.6185709 20.9274739 0
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.618681 20.927505 16
2019-03-17,-89.6185769 20.9274810999999 0
2019-03-17,-89.6185769 20.9274810999999 0
2019-03-17,-89.6185769 20.9274810999999 0
2019-03-17,-89.6185769 20.9274810999999 0
2019-03-17,-89.6185793 20.9274570999999 0
2019-03-17,-89.6185825 20.9275059 -7
2019-03-17,-89.6185777 20.9274825 0
2019-03-17,-89.6185777 20.9274825 0
2019-03-17,-89.6185777 20.9274825 0
2019-03-17,-89.6185777 20.9274825 0
2019-03-17,-89.6185777 20.9274825 0
2019-03-17,-89.6185777 20.9274825 0
2019-03-17,-89.6185757 20.9274959999999 0
2019-03-17,-89.6185757 20.9274959999999 0
2019-03-17,-89.6185757 20.9274959999999 0
2019-03-17,-89.6185757 20.9274959999999 0
2019-03-17,-89.6185757 20.9274959999999 0
2019-03-17,-89.6185757 20.9274959999999 0
2019-03-17,-89.6185757 20.9274959999999 0
2019-03-17,-89.6186733 20.9273016999999 0
2019-03-17,-89.6187728 20.927311 3
2019-03-17,-89.6187961999999 20.9273047999999 5
2019-03-17,-89.6187898 20.9273105 2
2019-03-17,-89.6187961 20.9273314 4
2019-03-17,-89.6187831 20.9273128 1
2019-03-17,-89.6187772 20.9273010999999 -1
2019-03-17,-89.6185759 20.9272951 -1
2019-03-17,-89.6184720999999 20.9276578 -5
2019-03-17,-89.6171102 20.927705 -1
2019-03-17,-89.6157734 20.927705 -2
2019-03-17,-89.6102054 20.9209759 0
2019-03-17,-89.6065721 20.9228615999999 0
2019-03-17,-89.5880291 20.9349095999999 0
2019-03-17,-89.5667699 20.9637588 0
2019-03-17,-89.5615675 20.9951549 0
2019-03-17,-89.5640602 21.0137836999999 0
2019-03-17,-89.5828973 21.0317534 0
2019-03-17,-89.5972065 21.0365409 0
2019-03-17,-89.601018 21.0314647 0
2019-03-17,-89.6052972999999 21.0301234 0
2019-03-17,-89.6101817999999 21.0222391999999 0
2019-03-17,-89.6041953 21.0299662999999 31
2019-03-17,-89.6041953 21.0299662999999 31
2019-03-17,-89.6103084 21.022175 0
2019-03-17,-89.6091641 21.0236204 0
2019-03-17,-89.6182743 21.0192704 0
2019-03-17,-89.61388 21.0095887 0
2019-03-17,-89.6164822 20.9931260999999 0
2019-03-17,-89.6191613 20.9870879 14
2019-03-17,-89.6204856999999 20.9880911 0
2019-03-17,-89.6203505 20.9879692 0
2019-03-17,-89.6205078999999 20.9880989 0
2019-03-17,-89.6205078999999 20.9880989 0
2019-03-17,-89.620465 20.9880528 0
2019-03-17,-89.620465 20.9880528 0
2019-03-17,-89.6201669 20.9877634 0
2019-03-17,-89.6204839 20.9880666999999 0
2019-03-17,-89.6204839 20.9880666999999 0
2019-03-17,-89.6204839 20.9880666999999 0
2019-03-17,-89.6200425 20.9876045 0
2019-03-17,-89.6205122 20.9881153 0
2019-03-17,-89.6205122 20.9881153 0
2019-03-17,-89.6205122 20.9881153 0
2019-03-17,-89.6205122 20.9881153 0
2019-03-17,-89.6205122 20.9881153 0
2019-03-17,-89.6205122 20.9881153 0
2019-03-17,-89.6201932 20.9877973 0
2019-03-17,-89.6201932 20.9877973 0
2019-03-17,-89.6201932 20.9877973 0
2019-03-17,-89.6200466999999 20.987662 0
2019-03-17,-89.6204198 20.988055 0
2019-03-17,-89.6233973 20.9914475 0
2019-03-17,-89.6167227 20.9908838 0
2019-03-17,-89.6173479 20.9882670999999 0
2019-03-17,-89.6169585999999 20.9886083 0
2019-03-17,-89.6172095 20.9895219 0
2019-03-17,-89.6170726 20.9891851999999 0
2019-03-17,-89.6171179 20.9890258999999 0
2019-03-17,-89.6168534 20.9889849 0
2019-03-17,-89.6170076 20.9886500999999 0
2019-03-17,-89.6179563 20.9865246 0
2019-03-17,-89.6177405999999 20.9836116999999 0
2019-03-17,-89.6183959 20.9811254 0
2019-03-17,-89.6156001 20.9753802999999 0
2019-03-17,-89.619503 20.9753595 0
2019-03-17,-89.619798 20.9740373 -1
2019-03-17,-89.6196823 20.9744612999999 0
2019-03-17,-89.6217517 20.973671 0
2019-03-17,-89.6222798 20.9712747 0
2019-03-17,-89.6225700999999 20.9698828 0
2019-03-17,-89.6229980999999 20.9676148999999 0
2019-03-17,-89.6243351 20.9677751 1
2019-03-17,-89.6234882999999 20.9671923 1
2019-03-17,-89.6231991 20.9675504 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235231 20.9666662 1
2019-03-17,-89.6237752 20.9664587 1
2019-03-17,-89.6244935 20.9664979999999 1
2019-03-17,-89.6249783 20.9639742 0
2019-03-17,-89.6265868999999 20.9630953 0
2019-03-17,-89.6267009 20.9626266999999 0
2019-03-17,-89.6270498 20.9613572 0
2019-03-17,-89.6277732 20.9593374 0
2019-03-17,-89.6291627999999 20.9572085999999 0
2019-03-17,-89.6274471999999 20.9598433 -1
2019-03-17,-89.6272681999999 20.9613552999999 0
2019-03-17,-89.6263008999999 20.9630969999999 0
2019-03-17,-89.6247135999999 20.9652107999999 1
2019-03-17,-89.6234506 20.9658803 0
2019-03-17,-89.6246206 20.965584 1
2019-03-17,-89.6246903 20.9657339999999 1
2019-03-17,-89.6246982999999 20.9657098 1
2019-03-17,-89.6245809999999 20.9659324 1
2019-03-17,-89.6238958 20.9666472 1
2019-03-17,-89.6237646 20.9665286999999 1
2019-03-17,-89.623678 20.9664047 0
2019-03-17,-89.6235033 20.9665155999999 -6
2019-03-17,-89.6233477 20.9664882 -9
2019-03-17,-89.6232529999999 20.9665946 -5
2019-03-17,-89.6232146 20.9667268999999 -3
2019-03-17,-89.6231967 20.9668803 -9
2019-03-17,-89.6231188 20.9669988 -7
2019-03-17,-89.6230700999999 20.9670831999999 -4
2019-03-17,-89.6230377999999 20.9672108999999 -4
2019-03-17,-89.6230606 20.9672783999999 -2
2019-03-17,-89.6230679999999 20.9672902 -3
2019-03-17,-89.6230655 20.9672882 0
2019-03-17,-89.6230594 20.9673129 4
2019-03-17,-89.6230607999999 20.9673905 2
2019-03-17,-89.6230574 20.9675358 0
2019-03-17,-89.6230382999999 20.967602 -3
2019-03-17,-89.6230183999999 20.967644 -10
2019-03-17,-89.6230301 20.9677641999999 -8
2019-03-17,-89.6226121999999 20.9697946999999 0
2019-03-17,-89.6221224 20.9722793 0
2019-03-17,-89.6208377 20.9741435 0
2019-03-17,-89.6195364 20.975403 0
2019-03-17,-89.6190184 20.9785061 0
2019-03-17,-89.6184317 20.9819829 3
2019-03-17,-89.6187438 20.9852408999999 0
2019-03-17,-89.6175107999999 20.9871598999999 0
2019-03-17,-89.6169962 20.9891129 0
2019-03-17,-89.6171234 20.9894259 0
2019-03-17,-89.6169674 20.9887011999999 0
2019-03-17,-89.617593 20.9880706999999 0
2019-03-17,-89.6173354 20.9877748999999 0
2019-03-17,-89.6170889 20.9888904 0
2019-03-17,-89.6189066 20.9793533 0
2019-03-17,-89.6189304999999 20.9794269999999 0
2019-03-17,-89.6186498 20.98069 0
2019-03-17,-89.6180677999999 20.9815851999999 0
2019-03-17,-89.618607 20.9812166999999 0
2019-03-17,-89.6184320999999 20.9800520999999 1
2019-03-17,-89.6185349 20.9799962 0
2019-03-17,-89.6185349 20.9799962 0
2019-03-17,-89.6186493 20.9798793 0
2019-03-17,-89.618471 20.9800468 0
2019-03-17,-89.6184473 20.9800976999999 0
2019-03-17,-89.6184473 20.9800976999999 0
2019-03-17,-89.6184473 20.9800976999999 0
2019-03-17,-89.6184473 20.9800976999999 0
2019-03-17,-89.6186026 20.9800076 0
2019-03-17,-89.6186026 20.9800076 0
2019-03-17,-89.6186026 20.9800076 0
2019-03-17,-89.6186026 20.9800076 0
2019-03-17,-89.6184928999999 20.9800823 0
2019-03-17,-89.6188753 20.9797708 1
2019-03-17,-89.618888 20.9797446999999 -11
2019-03-17,-89.6188845 20.9796303 -13
2019-03-17,-89.6189376999999 20.979543 -16
2019-03-17,-89.6188959 20.979468 -12
2019-03-17,-89.6189122 20.9794794 -14
2019-03-17,-89.6189091999999 20.9794756 -13
2019-03-17,-89.6188963 20.9794412999999 -14
2019-03-17,-89.6188976999999 20.9794406999999 -14
2019-03-17,-89.6189371999999 20.9794415 -13
2019-03-17,-89.6190908 20.9782537999999 -9
2019-03-17,-89.6194218999999 20.9765722999999 -9
2019-03-17,-89.6195795 20.9757055999999 -10
2019-03-17,-89.6196519 20.9755447999999 -11
2019-03-17,-89.6195138 20.9755584 -6
2019-03-17,-89.619191 20.9771809999999 -10
2019-03-17,-89.6187838 20.9792691999999 -12
2019-03-17,-89.6183906999999 20.9812676 -16
2019-03-17,-89.6180694 20.9830249 -15
2019-03-17,-89.6164984999999 20.9924243 0
2019-03-17,-89.6155064 21.0008111 0
2019-03-17,-89.6153509 21.0031498 0
2019-03-17,-89.6139843 21.0086130999999 0
2019-03-17,-89.6156913 21.0153665 0
2019-03-17,-89.6129977 21.0203991 -2
2019-03-17,-89.6103009999999 21.022154 0
2019-03-17,-89.6102801999999 21.0223765 -2
2019-03-17,-89.6102947 21.0223844 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102674999999 21.0223792 -2
2019-03-17,-89.6102818999999 21.0223826 -2
2019-03-17,-89.6102818999999 21.0223826 -2
2019-03-17,-89.6102818999999 21.0223826 -2
2019-03-17,-89.6102896 21.0223816 -2
2019-03-17,-89.6102896 21.0223816 -2
2019-03-17,-89.6102896 21.0223816 -2
2019-03-17,-89.6102671 21.0223714 -2
2019-03-17,-89.6102671 21.0223714 -2
2019-03-17,-89.6103164 21.0223385999999 0
2019-03-17,-89.6102803 21.022378 -2
2019-03-17,-89.6102669 21.022371 -2
2019-03-17,-89.6102678 21.0223709 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102782 21.0223774 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102671 21.0223698 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
2019-03-17,-89.6102806 21.0223816 -2
